Customer ID,Age,Income,Education,Country,Customer Segment,Average Spend,Purchases,Response Rate
1625,63,54414.00,Graduation,United States,High Value,185.92,16,0.5000
1626,74,54549.00,PhD,Germany,High Value,216.90,12,0.5000
1627,55,47111.00,PhD,United Kingdom,High Value,123.95,18,0.5000
1628,63,41003.00,PhD,United States,High Value,185.92,14,0.5000
1629,44,19444.00,Graduation,United States,High Value,185.92,14,0.5000
1630,50,36301.00,2n Cycle,Australia,High Value,185.92,14,0.5000
1631,79,73059.00,PhD,Germany,High Value,212.48,14,0.5000
1632,57,42731.00,PhD,United States,High Value,185.92,14,0.5000
1633,67,52854.00,PhD,United States,High Value,185.92,14,0.5000
1634,48,22775.00,Graduation,Australia,High Value,209.16,16,0.5000
1635,78,46681.00,PhD,Germany,High Value,185.92,14,0.5000
1636,71,59821.00,PhD,Germany,High Value,185.92,16,0.5000
1637,72,50002.00,Graduation,United States,High Value,212.48,14,0.5000
1638,81,69755.00,Graduation,United States,High Value,185.92,16,0.5000
1639,57,44078.00,Graduation,Canada,High Value,165.26,18,0.5000
1640,50,30560.00,Master,Australia,High Value,239.04,14,0.5000
1641,57,35924.00,Master,Canada,High Value,139.44,16,0.5000
1642,62,64140.00,PhD,United Kingdom,High Value,159.36,14,0.5000
1643,45,56386.00,Graduation,Canada,High Value,162.68,16,0.5000
1644,47,24594.00,Basic,Germany,High Value,185.92,16,0.5000
1645,45,75774.00,2n Cycle,Canada,High Value,212.48,14,0.5000
1646,66,39228.00,Master,United Kingdom,High Value,212.48,14,0.5000
1647,52,58494.00,Master,United Kingdom,High Value,123.95,18,0.5000
1648,45,58684.00,Graduation,Germany,High Value,212.48,14,0.5000
1649,59,57136.00,Graduation,United Kingdom,High Value,185.92,14,0.5000
1650,76,56551.00,PhD,Germany,High Value,239.04,14,0.5000
1651,44,22448.00,Graduation,Germany,High Value,185.92,12,0.5000
1652,65,82014.00,Graduation,United Kingdom,High Value,212.48,14,0.5000
1653,63,34213.00,Graduation,Canada,High Value,139.44,16,0.5000
1654,49,157146.00,Graduation,Australia,High Value,144.60,18,0.5000
1655,79,25358.00,PhD,Germany,High Value,212.48,14,0.5000
1656,48,35544.00,Master,Australia,High Value,185.92,14,0.5000
1657,72,36634.00,Master,Germany,High Value,212.48,14,0.5000
1658,72,62670.00,PhD,Australia,High Value,278.88,12,0.5000
1659,54,50334.00,2n Cycle,United States,High Value,165.26,18,0.5000
1660,45,72066.00,Graduation,Germany,High Value,212.48,14,0.5000
1661,68,50729.00,PhD,United Kingdom,High Value,212.48,14,0.5000
1662,58,34916.00,Graduation,Canada,High Value,212.48,14,0.5000
1663,50,64892.00,Graduation,United States,High Value,185.92,14,0.5000
1664,60,43602.00,Graduation,Canada,High Value,209.16,16,0.5000
1665,37,33996.00,PhD,Australia,High Value,185.92,14,0.5000
1666,41,41473.00,2n Cycle,Canada,High Value,162.68,16,0.5000
1667,59,63246.00,PhD,Germany,High Value,185.92,14,0.5000
1668,67,36732.00,PhD,Australia,High Value,139.44,16,0.5000
1669,56,69084.00,PhD,Germany,High Value,185.92,16,0.5000
1670,59,77766.00,PhD,United Kingdom,High Value,212.48,14,0.5000
1671,41,37929.00,PhD,Germany,High Value,139.44,16,0.5000
1672,75,86610.00,Graduation,Canada,High Value,212.48,14,0.5000
1673,40,80141.00,Master,United States,High Value,239.04,14,0.5000
1674,71,72635.00,2n Cycle,Canada,High Value,159.36,14,0.5000
1675,56,69016.00,Graduation,Germany,High Value,162.68,16,0.5000
1676,35,20193.00,2n Cycle,Canada,High Value,185.92,14,0.5000
1677,51,27573.00,Graduation,Australia,High Value,159.36,14,0.5000
1678,47,15862.00,Basic,United Kingdom,High Value,185.92,16,0.5000
1679,50,49544.00,PhD,Germany,High Value,247.89,12,0.5000
1680,46,33228.00,Graduation,Germany,High Value,185.92,16,0.5000
1681,48,70440.00,Graduation,United States,High Value,185.92,14,0.5000
1682,55,38232.00,Graduation,Canada,High Value,159.36,14,0.5000
1683,71,22554.00,PhD,United Kingdom,High Value,162.68,16,0.5000
1684,43,23536.00,PhD,Germany,High Value,212.48,14,0.5000
1685,74,49413.00,Graduation,United States,High Value,185.92,14,0.5000
1686,57,42231.00,Graduation,Germany,High Value,162.68,16,0.5000
1687,46,78789.00,Master,Canada,High Value,185.92,14,0.5000
1688,58,56534.00,Graduation,United Kingdom,High Value,212.48,14,0.5000
1689,55,58350.00,Graduation,United Kingdom,High Value,216.90,12,0.5000
1690,37,81217.00,Graduation,Australia,High Value,144.60,18,0.5000
1691,75,49090.00,Graduation,Canada,High Value,185.92,16,0.5000
1692,39,61787.00,Master,Germany,High Value,162.68,16,0.5000
1693,41,18169.00,PhD,United States,High Value,212.48,14,0.5000
1694,45,24336.00,2n Cycle,United Kingdom,High Value,162.68,16,0.5000
1695,36,18222.00,Graduation,Australia,High Value,216.90,12,0.5000
1696,74,62335.00,Graduation,Australia,High Value,216.90,12,0.5000
1697,55,42033.00,2n Cycle,Germany,High Value,239.04,14,0.5000
1698,43,86580.00,PhD,United Kingdom,High Value,185.92,16,0.5000
1699,69,41437.00,PhD,Canada,High Value,162.68,16,0.5000
1700,75,73705.00,Master,Germany,High Value,139.44,16,0.5000
1701,50,61064.00,Graduation,Canada,High Value,209.16,16,0.5000
1702,71,38452.00,Master,Canada,High Value,144.60,18,0.5000
1703,37,18358.00,Graduation,Germany,High Value,212.48,14,0.5000
1704,53,55012.00,PhD,Australia,High Value,212.48,14,0.5000
1705,53,9722.00,Basic,Australia,High Value,162.68,16,0.5000
1706,42,38175.00,PhD,Australia,High Value,209.16,16,0.5000
1707,70,58656.00,Master,United States,High Value,212.48,14,0.5000
1708,61,52117.00,Graduation,Germany,High Value,139.44,16,0.5000
1709,48,64813.00,Graduation,United States,High Value,165.26,18,0.5000
1710,53,54222.00,PhD,United States,High Value,162.68,16,0.5000
1711,40,83512.00,Graduation,United States,High Value,162.68,16,0.5000
1712,67,77520.00,Master,United Kingdom,High Value,185.92,14,0.5000
1713,48,41154.00,Graduation,Canada,High Value,209.16,16,0.5000
1714,60,80398.00,Graduation,Australia,High Value,139.44,16,0.5000
1715,34,18746.00,Basic,United Kingdom,High Value,185.92,16,0.5000
1716,42,35196.00,Graduation,Australia,High Value,185.92,14,0.5000
1717,70,60230.00,Graduation,Canada,High Value,144.60,18,0.5000
1718,49,22108.00,Graduation,Germany,High Value,185.92,12,0.5000
1719,52,44392.00,Graduation,Germany,High Value,165.26,18,0.5000
1720,50,55424.00,PhD,United States,High Value,185.92,16,0.5000
1721,47,17688.00,Graduation,United Kingdom,High Value,144.60,18,0.5000
1722,43,92491.00,PhD,Germany,High Value,209.16,16,0.5000
1723,35,90273.00,Graduation,Australia,High Value,162.68,16,0.5000
1724,64,82571.00,PhD,Australia,High Value,216.90,12,0.5000
1725,44,38513.00,PhD,Canada,High Value,162.68,16,0.5000
1726,47,16653.00,Master,United Kingdom,High Value,159.36,14,0.5000
1727,71,42586.00,Graduation,United States,High Value,185.92,14,0.5000
1728,61,23529.00,Basic,Australia,High Value,247.89,12,0.5000
1729,65,74881.00,Master,Canada,High Value,162.68,16,0.5000
1730,75,71107.00,Graduation,Australia,High Value,209.16,16,0.5000
1731,62,46910.00,PhD,United Kingdom,High Value,162.68,16,0.5000
1732,67,18690.00,Graduation,United States,High Value,209.16,16,0.5000
1733,71,37244.00,Graduation,United Kingdom,High Value,185.92,14,0.5000
1734,60,82427.00,Graduation,United States,High Value,123.95,18,0.5000
1735,68,75342.00,2n Cycle,United Kingdom,High Value,185.92,16,0.5000
1736,72,70044.00,Graduation,United States,High Value,212.48,14,0.5000
1737,59,79146.00,Graduation,United Kingdom,High Value,185.92,14,0.5000
1738,63,77437.00,Graduation,Australia,High Value,212.48,14,0.5000
1739,67,54984.00,Graduation,United States,High Value,216.90,12,0.5000
1740,55,42403.00,PhD,United States,High Value,159.36,14,0.5000
1741,62,55761.00,Graduation,Australia,High Value,212.48,14,0.5000
1742,43,37292.00,Graduation,United Kingdom,High Value,212.48,14,0.5000
1743,81,45576.00,PhD,United States,High Value,139.44,16,0.5000
1744,79,70321.00,Graduation,Canada,High Value,212.48,14,0.5000
1745,57,58086.00,PhD,Germany,High Value,185.92,14,0.5000
1746,74,81795.00,Graduation,Australia,High Value,144.60,18,0.5000
1747,79,28389.00,Basic,Germany,High Value,162.68,16,0.5000
1748,80,66835.00,Master,Australia,High Value,212.48,14,0.5000
1749,57,69901.00,Graduation,Australia,High Value,185.92,14,0.5000
1750,77,80360.00,PhD,Germany,High Value,162.68,16,0.5000
1751,65,63342.00,PhD,Canada,Low Value,0.00,0,0.0000
1752,52,44989.00,Graduation,Germany,Low Value,0.00,0,0.0000
1753,46,31859.00,2n Cycle,United Kingdom,Low Value,0.00,0,0.0000
1754,77,51569.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1755,55,30372.00,Graduation,Germany,Low Value,0.00,0,0.0000
1756,47,16014.00,Basic,United States,Low Value,0.00,0,0.0000
1757,58,41120.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1758,55,39763.00,Master,Australia,Low Value,0.00,0,0.0000
1759,71,38725.00,PhD,Canada,Low Value,0.00,0,0.0000
1760,54,77981.00,Graduation,Germany,Low Value,0.00,0,0.0000
1761,62,62905.00,2n Cycle,Germany,Low Value,0.00,0,0.0000
1762,47,13533.00,2n Cycle,Germany,Low Value,0.00,0,0.0000
1763,51,59481.00,Graduation,Germany,Low Value,0.00,0,0.0000
1764,49,72117.00,Graduation,Canada,Low Value,0.00,0,0.0000
1765,40,21955.00,2n Cycle,Australia,Low Value,0.00,0,0.0000
1766,70,67131.00,Graduation,Australia,Low Value,0.00,0,0.0000
1767,46,36802.00,PhD,United States,Low Value,0.00,0,0.0000
1768,44,71853.00,Graduation,Canada,Low Value,0.00,0,0.0000
1769,65,28249.00,Basic,Canada,Low Value,0.00,0,0.0000
1770,51,47808.00,Master,Canada,Low Value,0.00,0,0.0000
1771,52,25509.00,PhD,Canada,Low Value,0.00,0,0.0000
1772,80,51012.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1773,41,70596.00,Graduation,Germany,Low Value,0.00,0,0.0000
1774,74,85431.00,PhD,Canada,Low Value,0.00,0,0.0000
1775,59,42664.00,Graduation,United States,Low Value,0.00,0,0.0000
1776,71,42586.00,Graduation,Canada,Low Value,0.00,0,0.0000
1777,41,29760.00,Graduation,Canada,Low Value,0.00,0,0.0000
1778,49,28973.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1779,53,39435.00,PhD,Germany,Low Value,0.00,0,0.0000
1780,42,65370.00,2n Cycle,United States,Low Value,0.00,0,0.0000
1781,47,20194.00,Basic,Australia,Low Value,0.00,0,0.0000
1782,50,42473.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1783,58,64590.00,Graduation,Germany,Low Value,0.00,0,0.0000
1784,67,71232.00,Graduation,Australia,Low Value,0.00,0,0.0000
1785,55,34600.00,Graduation,Australia,Low Value,0.00,0,0.0000
1786,59,46904.00,Graduation,United States,Low Value,0.00,0,0.0000
1787,53,49094.00,Graduation,United States,Low Value,0.00,0,0.0000
1788,43,36075.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1789,47,60839.00,2n Cycle,Canada,Low Value,0.00,0,0.0000
1790,47,77298.00,Graduation,Canada,Low Value,0.00,0,0.0000
1791,76,34026.00,Graduation,Australia,Low Value,0.00,0,0.0000
1792,63,48918.00,PhD,United States,Low Value,0.00,0,0.0000
1793,64,82122.00,2n Cycle,Canada,Low Value,0.00,0,0.0000
1794,50,37697.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1795,74,34074.00,Graduation,Australia,Low Value,0.00,0,0.0000
1796,66,28520.00,Master,Australia,Low Value,0.00,0,0.0000
1797,71,62535.00,Graduation,Australia,Low Value,0.00,0,0.0000
1798,49,36273.00,Master,Australia,Low Value,0.00,0,0.0000
1799,62,63404.00,Graduation,United States,Low Value,0.00,0,0.0000
1800,45,75774.00,2n Cycle,United Kingdom,Low Value,0.00,0,0.0000
1801,50,78416.00,Graduation,Canada,Low Value,0.00,0,0.0000
1802,52,75702.00,Graduation,Germany,Low Value,0.00,0,0.0000
1803,75,59385.00,Master,Canada,Low Value,0.00,0,0.0000
1804,60,37070.00,Graduation,Canada,Low Value,0.00,0,0.0000
1805,75,44689.00,Graduation,United States,Low Value,0.00,0,0.0000
1806,68,53977.00,Graduation,Germany,Low Value,0.00,0,0.0000
1807,60,7144.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1808,62,18701.00,Graduation,United States,Low Value,0.00,0,0.0000
1809,70,90369.00,Graduation,Germany,Low Value,0.00,0,0.0000
1810,52,63159.00,PhD,Germany,Low Value,0.00,0,0.0000
1811,60,37758.00,Graduation,United States,Low Value,0.00,0,0.0000
1812,63,46757.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1813,57,79734.00,Master,United Kingdom,Low Value,0.00,0,0.0000
1814,34,63207.00,Graduation,United States,Low Value,0.00,0,0.0000
1815,72,72071.00,Graduation,Australia,Low Value,0.00,0,0.0000
1816,43,21840.00,PhD,Germany,Low Value,0.00,0,0.0000
1817,44,58582.00,2n Cycle,Canada,Low Value,0.00,0,0.0000
1818,75,72282.00,Graduation,Canada,Low Value,0.00,0,0.0000
1819,70,50387.00,Graduation,Canada,Low Value,0.00,0,0.0000
1820,65,32583.00,PhD,United States,Low Value,0.00,0,0.0000
1821,64,62568.00,Graduation,Canada,Low Value,0.00,0,0.0000
1822,55,44635.00,Master,Australia,Low Value,0.00,0,0.0000
1823,55,33316.00,Master,Germany,Low Value,0.00,0,0.0000
1824,58,63967.00,Graduation,Germany,Low Value,0.00,0,0.0000
1825,48,52513.00,2n Cycle,Germany,Low Value,0.00,0,0.0000
1826,57,25293.00,Graduation,United States,Low Value,0.00,0,0.0000
1827,61,54111.00,PhD,United States,Low Value,0.00,0,0.0000
1828,40,78394.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1829,68,80739.00,Master,Canada,Low Value,0.00,0,0.0000
1830,51,22669.00,Master,Canada,Low Value,0.00,0,0.0000
1831,39,29236.00,Graduation,United States,Low Value,0.00,0,0.0000
1832,67,44911.00,Graduation,Germany,Low Value,0.00,0,0.0000
1833,64,54693.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1834,52,48186.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1835,49,54809.00,Graduation,United States,Low Value,0.00,0,0.0000
1836,48,41580.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1837,56,80336.00,PhD,Germany,Low Value,0.00,0,0.0000
1838,69,47743.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1839,71,62972.00,2n Cycle,Australia,Low Value,0.00,0,0.0000
1840,72,57333.00,PhD,Germany,Low Value,0.00,0,0.0000
1841,44,32313.00,PhD,United States,Low Value,0.00,0,0.0000
1842,73,84953.00,Master,United Kingdom,Low Value,0.00,0,0.0000
1843,58,27071.00,Master,United States,Low Value,0.00,0,0.0000
1844,69,68148.00,Master,Australia,Low Value,0.00,0,0.0000
1845,61,65735.00,Master,Australia,Low Value,0.00,0,0.0000
1846,51,86836.00,PhD,Germany,Low Value,0.00,0,0.0000
1847,63,4023.00,PhD,Germany,Low Value,0.00,0,0.0000
1848,36,30093.00,Graduation,United States,Low Value,0.00,0,0.0000
1849,60,57705.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1850,38,25008.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1851,31,83257.00,2n Cycle,Australia,Low Value,0.00,0,0.0000
1852,51,22280.00,Graduation,Germany,Low Value,0.00,0,0.0000
1853,48,72159.00,PhD,Canada,Low Value,0.00,0,0.0000
1854,65,64260.00,Graduation,Australia,Low Value,0.00,0,0.0000
1855,42,82733.00,PhD,Canada,Low Value,0.00,0,0.0000
1856,55,74290.00,Master,Canada,Low Value,0.00,0,0.0000
1857,75,58217.00,Master,Canada,Low Value,0.00,0,0.0000
1858,50,21024.00,Master,Australia,Low Value,0.00,0,0.0000
1859,54,70116.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1860,41,54006.00,Graduation,Germany,Low Value,0.00,0,0.0000
1861,60,69063.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1862,51,11448.00,2n Cycle,United States,Low Value,0.00,0,0.0000
1863,47,61825.00,Graduation,United States,Low Value,0.00,0,0.0000
1864,55,70886.00,Graduation,Germany,Low Value,0.00,0,0.0000
1865,44,69109.00,Graduation,United States,Low Value,0.00,0,0.0000
1866,53,60208.00,Graduation,United States,Low Value,0.00,0,0.0000
1867,58,32889.00,Master,United Kingdom,Low Value,0.00,0,0.0000
1868,42,34738.00,Graduation,Germany,Low Value,0.00,0,0.0000
1869,55,30538.00,Master,Canada,Low Value,0.00,0,0.0000
1870,49,82326.00,2n Cycle,United Kingdom,Low Value,0.00,0,0.0000
1871,59,26642.00,PhD,Canada,Low Value,0.00,0,0.0000
1872,62,69932.00,Graduation,Germany,Low Value,0.00,0,0.0000
1873,54,44503.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1874,78,60200.00,PhD,Germany,Low Value,0.00,0,0.0000
1875,74,49638.00,Graduation,Canada,Low Value,0.00,0,0.0000
1876,39,23830.00,2n Cycle,Germany,Low Value,0.00,0,0.0000
1877,67,33051.00,Master,United Kingdom,Low Value,0.00,0,0.0000
1878,68,72905.00,Graduation,Australia,Low Value,0.00,0,0.0000
1879,75,69702.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1880,51,70300.00,Graduation,Germany,Low Value,0.00,0,0.0000
1881,42,70643.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1882,57,30396.00,PhD,Australia,Low Value,0.00,0,0.0000
1883,58,50616.00,PhD,Australia,Low Value,0.00,0,0.0000
1884,57,62772.00,Master,United States,Low Value,0.00,0,0.0000
1885,41,30298.00,PhD,Australia,Low Value,0.00,0,0.0000
1886,42,52413.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1887,69,44155.00,PhD,United States,Low Value,0.00,0,0.0000
1888,55,86979.00,PhD,Australia,Low Value,0.00,0,0.0000
1889,51,76532.00,Graduation,United States,Low Value,0.00,0,0.0000
1890,44,42081.00,Graduation,Germany,Low Value,0.00,0,0.0000
1891,38,67546.00,PhD,Germany,Low Value,0.00,0,0.0000
1892,37,88420.00,Master,Australia,Low Value,0.00,0,0.0000
1893,41,31158.00,Graduation,Germany,Low Value,0.00,0,0.0000
1894,58,61671.00,Graduation,Canada,Low Value,0.00,0,0.0000
1895,52,69719.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1896,77,49160.00,Graduation,United States,Low Value,0.00,0,0.0000
1897,48,24882.00,Basic,Australia,Low Value,0.00,0,0.0000
1898,72,90933.00,PhD,Canada,Low Value,0.00,0,0.0000
1899,81,113734.00,PhD,United States,Low Value,0.00,0,0.0000
1900,76,59292.00,PhD,United States,Low Value,0.00,0,0.0000
1901,62,45759.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1902,43,22148.00,Graduation,Germany,Low Value,0.00,0,0.0000
1903,39,73395.00,Master,United States,Low Value,0.00,0,0.0000
1904,55,29819.00,Graduation,Germany,Low Value,0.00,0,0.0000
1905,58,45688.00,Graduation,Australia,Low Value,0.00,0,0.0000
1906,72,62820.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1907,55,60491.00,PhD,United States,Low Value,0.00,0,0.0000
1908,40,33235.00,Graduation,Canada,Low Value,0.00,0,0.0000
1909,67,35701.00,Graduation,Germany,Low Value,0.00,0,0.0000
1910,46,31535.00,Master,Australia,Low Value,0.00,0,0.0000
1911,66,92556.00,2n Cycle,United States,Low Value,0.00,0,0.0000
1912,56,67384.00,Graduation,Australia,Low Value,0.00,0,0.0000
1913,55,80573.00,Master,United States,Low Value,0.00,0,0.0000
1914,59,77870.00,Graduation,United States,Low Value,0.00,0,0.0000
1915,63,52278.00,PhD,Germany,Low Value,0.00,0,0.0000
1916,58,57107.00,Graduation,Australia,Low Value,0.00,0,0.0000
1917,36,18929.00,Graduation,Australia,Low Value,0.00,0,0.0000
1918,45,36038.00,PhD,United States,Low Value,0.00,0,0.0000
1919,50,20180.00,Graduation,Canada,Low Value,0.00,0,0.0000
1920,61,34230.00,PhD,Canada,Low Value,0.00,0,0.0000
1921,49,31878.00,2n Cycle,Canada,Low Value,0.00,0,0.0000
1922,54,70932.00,2n Cycle,Canada,Low Value,0.00,0,0.0000
1923,70,91249.00,Graduation,United States,Low Value,0.00,0,0.0000
1924,83,77598.00,Master,United States,Low Value,0.00,0,0.0000
1925,67,80982.00,Graduation,Germany,Low Value,0.00,0,0.0000
1926,49,22701.00,Master,Germany,Low Value,0.00,0,0.0000
1927,57,55212.00,PhD,Canada,Low Value,0.00,0,0.0000
1928,56,70617.00,Graduation,Canada,Low Value,0.00,0,0.0000
1929,69,64849.00,Graduation,Australia,Low Value,0.00,0,0.0000
1930,61,62694.00,Master,Canada,Low Value,0.00,0,0.0000
1931,52,61917.00,PhD,United States,Low Value,0.00,0,0.0000
1932,79,67472.00,PhD,Canada,Low Value,0.00,0,0.0000
1933,44,21059.00,Master,Germany,Low Value,0.00,0,0.0000
1934,58,29543.00,Master,United States,Low Value,0.00,0,0.0000
1935,75,75903.00,Graduation,Australia,Low Value,0.00,0,0.0000
1936,51,34984.00,2n Cycle,Canada,Low Value,0.00,0,0.0000
1937,70,54998.00,PhD,Australia,Low Value,0.00,0,0.0000
1938,77,54356.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1939,67,34242.00,Master,Germany,Low Value,0.00,0,0.0000
1940,53,25410.00,Graduation,Australia,Low Value,0.00,0,0.0000
1941,42,73356.00,PhD,Germany,Low Value,0.00,0,0.0000
1942,76,28320.00,Graduation,Canada,Low Value,0.00,0,0.0000
1943,49,23763.00,Graduation,Germany,Low Value,0.00,0,0.0000
1944,42,72570.00,Graduation,Australia,Low Value,0.00,0,0.0000
1945,50,34529.00,Master,Australia,Low Value,0.00,0,0.0000
1946,75,70792.00,Graduation,Canada,Low Value,0.00,0,0.0000
1947,44,63211.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1948,52,83891.00,Master,Australia,Low Value,0.00,0,0.0000
1949,58,36065.00,Graduation,Germany,Low Value,0.00,0,0.0000
1950,72,39898.00,Graduation,Germany,Low Value,0.00,0,0.0000
1951,86,51141.00,PhD,Canada,Low Value,0.00,0,0.0000
1952,50,56939.00,Graduation,Germany,Low Value,0.00,0,0.0000
1953,75,80872.00,Graduation,Canada,Low Value,0.00,0,0.0000
1954,50,72335.00,PhD,Germany,Low Value,0.00,0,0.0000
1955,62,61798.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1956,76,76842.00,PhD,Germany,Low Value,0.00,0,0.0000
1957,50,29478.00,Graduation,Australia,Low Value,0.00,0,0.0000
1958,70,46998.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1959,36,96843.00,Graduation,Canada,Low Value,0.00,0,0.0000
1960,76,56551.00,PhD,United States,Low Value,0.00,0,0.0000
1961,61,70053.00,Master,Germany,Low Value,0.00,0,0.0000
1962,64,71670.00,PhD,United States,Low Value,0.00,0,0.0000
1963,48,44359.00,Graduation,Australia,Low Value,0.00,0,0.0000
1964,74,40887.00,Graduation,Germany,Low Value,0.00,0,0.0000
1965,60,48877.00,Graduation,Canada,Low Value,0.00,0,0.0000
1966,79,74485.00,Graduation,Germany,Low Value,0.00,0,0.0000
1967,54,64474.00,Graduation,United States,Low Value,0.00,0,0.0000
1968,63,77226.00,Graduation,Germany,Low Value,0.00,0,0.0000
1969,77,72643.00,Graduation,Canada,Low Value,0.00,0,0.0000
1970,48,85738.00,Master,United States,Low Value,0.00,0,0.0000
1971,60,55686.00,Graduation,United States,Low Value,0.00,0,0.0000
1972,43,39062.00,Graduation,Germany,Low Value,0.00,0,0.0000
1973,55,34600.00,Graduation,Australia,Low Value,0.00,0,0.0000
1974,51,40794.00,Graduation,Canada,Low Value,0.00,0,0.0000
1975,55,54690.00,2n Cycle,Australia,Low Value,0.00,0,0.0000
1976,57,4428.00,Graduation,Germany,Low Value,0.00,0,0.0000
1977,63,32632.00,2n Cycle,United Kingdom,Low Value,0.00,0,0.0000
1978,58,38236.00,PhD,United States,Low Value,0.00,0,0.0000
1979,47,36781.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1980,42,31385.00,Master,Canada,Low Value,0.00,0,0.0000
1981,42,24570.00,Graduation,Germany,Low Value,0.00,0,0.0000
1982,52,25509.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1983,75,94642.00,Graduation,Canada,Low Value,0.00,0,0.0000
1984,64,58646.00,Master,Germany,Low Value,0.00,0,0.0000
1985,51,53201.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1986,69,21994.00,Graduation,Canada,Low Value,0.00,0,0.0000
1987,48,57113.00,Graduation,Australia,Low Value,0.00,0,0.0000
1988,35,51373.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1989,40,23477.00,Graduation,Australia,Low Value,0.00,0,0.0000
1990,70,58116.00,Graduation,Germany,Low Value,0.00,0,0.0000
1991,63,72968.00,PhD,Germany,Low Value,0.00,0,0.0000
1992,55,39791.00,Master,United States,Low Value,0.00,0,0.0000
1993,79,91712.00,Master,United Kingdom,Low Value,0.00,0,0.0000
1994,68,94472.00,Graduation,Canada,Low Value,0.00,0,0.0000
1995,66,13672.00,Graduation,United States,Low Value,0.00,0,0.0000
1996,46,96547.00,2n Cycle,United States,Low Value,0.00,0,0.0000
1997,51,79205.00,Graduation,Canada,Low Value,0.00,0,0.0000
1998,51,56559.00,PhD,Australia,Low Value,0.00,0,0.0000
1999,53,32644.00,PhD,United States,Low Value,0.00,0,0.0000
2000,46,67506.00,2n Cycle,Australia,Low Value,0.00,0,0.0000
2001,56,24206.00,Graduation,Australia,Low Value,43.00,2,0.1667
2002,59,28420.00,PhD,Australia,Low Value,21.50,4,0.1667
2003,56,22979.00,Graduation,Germany,Low Value,14.33,4,0.1667
2004,60,33279.00,Graduation,Australia,Low Value,14.33,4,0.1667
2005,54,46423.00,Master,Australia,Low Value,21.50,4,0.1667
2006,49,30368.00,Graduation,United States,Low Value,43.00,2,0.1667
2007,56,63684.00,Graduation,United States,Low Value,14.33,4,0.1667
2008,62,41638.00,Graduation,United States,Low Value,14.33,4,0.1667
2009,67,68805.00,PhD,Germany,Low Value,14.33,4,0.1667
2010,60,65814.00,PhD,United Kingdom,Low Value,14.33,4,0.1667
2011,68,71964.00,Graduation,Germany,Low Value,43.00,2,0.1667
2012,40,39146.00,Graduation,Canada,Low Value,21.50,4,0.1667
2013,49,96876.00,Graduation,Germany,Low Value,43.00,2,0.1667
2014,45,34445.00,Basic,United States,Low Value,14.33,4,0.1667
2015,68,68281.00,Graduation,United Kingdom,Low Value,21.50,4,0.1667
2016,51,37284.00,2n Cycle,Germany,Low Value,21.50,4,0.1667
2017,43,36790.00,Graduation,United States,Low Value,21.50,4,0.1667
2018,59,27943.00,Graduation,United Kingdom,Low Value,43.00,2,0.1667
2019,75,22263.00,Graduation,Australia,Low Value,43.00,2,0.1667
2020,54,30261.00,Graduation,United Kingdom,Low Value,43.00,2,0.1667
2021,48,28587.00,Graduation,Germany,Low Value,14.33,4,0.1667
2022,44,43815.00,Master,Germany,Low Value,21.50,4,0.1667
2023,70,48195.00,Graduation,United States,Low Value,43.00,2,0.1667
2024,74,77027.00,Master,Canada,Low Value,28.66,2,0.1667
2025,61,71322.00,PhD,Canada,Low Value,43.00,2,0.1667
2026,47,32765.00,Master,Australia,Low Value,43.00,2,0.1667
2027,61,29672.00,Graduation,Canada,Low Value,21.50,4,0.1667
