Age,Income,Education,TotalPurchases,AverageSpend,CampaignChannel,Response
43,30096.00,"Graduation",0,0,"Google Search Ads",0
43,30096.00,"Graduation",0,0,"Display Ads",0
43,30096.00,"Graduation",0,0,"Email",0
66,47916.00,"Graduation",0,0,"Email",0
66,47916.00,"Graduation",0,0,"SMS",0
66,47916.00,"Graduation",0,0,"Social Media",0
66,47916.00,"Graduation",0,0,"Google Search Ads",0
66,47916.00,"Graduation",0,0,"Display Ads",0
66,47916.00,"Graduation",0,0,"Email",0
54,51813.00,"Graduation",0,0,"Email",0
54,51813.00,"Graduation",0,0,"SMS",0
54,51813.00,"Graduation",0,0,"Social Media",0
54,51813.00,"Graduation",0,0,"Google Search Ads",0
54,51813.00,"Graduation",0,0,"Display Ads",0
54,51813.00,"Graduation",0,0,"Email",0
75,78497.00,"2n Cycle",0,0,"Email",0
75,78497.00,"2n Cycle",0,0,"SMS",0
75,78497.00,"2n Cycle",0,0,"Social Media",0
75,78497.00,"2n Cycle",0,0,"Google Search Ads",0
75,78497.00,"2n Cycle",0,0,"Display Ads",0
75,78497.00,"2n Cycle",0,0,"Email",0
43,50150.00,"PhD",0,0,"Email",0
43,50150.00,"PhD",0,0,"SMS",0
43,50150.00,"PhD",0,0,"Social Media",0
43,50150.00,"PhD",0,0,"Google Search Ads",0
43,50150.00,"PhD",0,0,"Display Ads",0
43,50150.00,"PhD",0,0,"Email",0
66,47823.00,"2n Cycle",0,0,"Email",0
66,47823.00,"2n Cycle",0,0,"SMS",0
66,47823.00,"2n Cycle",0,0,"Social Media",0
66,47823.00,"2n Cycle",0,0,"Google Search Ads",0
66,47823.00,"2n Cycle",0,0,"Display Ads",0
66,47823.00,"2n Cycle",0,0,"Email",0
67,34554.00,"PhD",0,0,"Email",0
67,34554.00,"PhD",0,0,"SMS",0
67,34554.00,"PhD",0,0,"Social Media",0
67,34554.00,"PhD",0,0,"Google Search Ads",0
67,34554.00,"PhD",0,0,"Display Ads",0
67,34554.00,"PhD",0,0,"Email",0
47,85693.00,"Graduation",0,0,"Email",0
47,85693.00,"Graduation",0,0,"SMS",0
47,85693.00,"Graduation",0,0,"Social Media",0
47,85693.00,"Graduation",0,0,"Google Search Ads",0
47,85693.00,"Graduation",0,0,"Display Ads",0
47,85693.00,"Graduation",0,0,"Email",0
81,65846.00,"PhD",0,0,"Email",0
81,65846.00,"PhD",0,0,"SMS",0
81,65846.00,"PhD",0,0,"Social Media",0
81,65846.00,"PhD",0,0,"Google Search Ads",0
81,65846.00,"PhD",0,0,"Display Ads",0
81,65846.00,"PhD",0,0,"Email",0
67,87195.00,"Graduation",0,0,"Email",0
67,87195.00,"Graduation",0,0,"SMS",0
67,87195.00,"Graduation",0,0,"Social Media",0
67,87195.00,"Graduation",0,0,"Google Search Ads",0
67,87195.00,"Graduation",0,0,"Display Ads",0
67,87195.00,"Graduation",0,0,"Email",0
47,24594.00,"Basic",0,0,"Email",0
47,24594.00,"Basic",0,0,"SMS",0
47,24594.00,"Basic",0,0,"Social Media",0
47,24594.00,"Basic",0,0,"Google Search Ads",0
47,24594.00,"Basic",0,0,"Display Ads",0
47,24594.00,"Basic",0,0,"Email",0
62,49096.00,"Graduation",0,0,"Email",0
62,49096.00,"Graduation",0,0,"SMS",0
62,49096.00,"Graduation",0,0,"Social Media",0
62,49096.00,"Graduation",0,0,"Google Search Ads",0
62,49096.00,"Graduation",0,0,"Display Ads",0
62,49096.00,"Graduation",0,0,"Email",0
57,52413.00,"Graduation",0,0,"Email",0
57,52413.00,"Graduation",0,0,"SMS",0
57,52413.00,"Graduation",0,0,"Social Media",0
57,52413.00,"Graduation",0,0,"Google Search Ads",0
57,52413.00,"Graduation",0,0,"Display Ads",0
57,52413.00,"Graduation",0,0,"Email",0
48,38557.00,"Graduation",0,0,"Email",0
48,38557.00,"Graduation",0,0,"SMS",0
48,38557.00,"Graduation",0,0,"Social Media",0
48,38557.00,"Graduation",0,0,"Google Search Ads",0
48,38557.00,"Graduation",0,0,"Display Ads",0
48,38557.00,"Graduation",0,0,"Email",0
66,89058.00,"Master",0,0,"Email",0
66,89058.00,"Master",0,0,"SMS",0
66,89058.00,"Master",0,0,"Social Media",0
66,89058.00,"Master",0,0,"Google Search Ads",0
66,89058.00,"Master",0,0,"Display Ads",0
66,89058.00,"Master",0,0,"Email",0
47,77298.00,"Graduation",0,0,"Email",0
47,77298.00,"Graduation",0,0,"SMS",0
47,77298.00,"Graduation",0,0,"Social Media",0
47,77298.00,"Graduation",0,0,"Google Search Ads",0
47,77298.00,"Graduation",0,0,"Display Ads",0
47,77298.00,"Graduation",0,0,"Email",0
35,68126.00,"PhD",0,0,"Email",0
35,68126.00,"PhD",0,0,"SMS",0
35,68126.00,"PhD",0,0,"Social Media",0
35,68126.00,"PhD",0,0,"Google Search Ads",0
35,68126.00,"PhD",0,0,"Display Ads",0
35,68126.00,"PhD",0,0,"Email",0
63,57288.00,"Master",0,0,"Email",0
63,57288.00,"Master",0,0,"SMS",0
63,57288.00,"Master",0,0,"Social Media",0
63,57288.00,"Master",0,0,"Google Search Ads",0
63,57288.00,"Master",0,0,"Display Ads",0
63,57288.00,"Master",0,0,"Email",0
35,86037.00,"Graduation",0,0,"Email",0
35,86037.00,"Graduation",0,0,"SMS",0
35,86037.00,"Graduation",0,0,"Social Media",0
35,86037.00,"Graduation",0,0,"Google Search Ads",0
35,86037.00,"Graduation",0,0,"Display Ads",0
35,86037.00,"Graduation",0,0,"Email",0
46,43974.00,"PhD",0,0,"Email",0
46,43974.00,"PhD",0,0,"SMS",0
46,43974.00,"PhD",0,0,"Social Media",0
46,43974.00,"PhD",0,0,"Google Search Ads",0
46,43974.00,"PhD",0,0,"Display Ads",0
46,43974.00,"PhD",0,0,"Email",0
64,50785.00,"Graduation",0,0,"Email",0
64,50785.00,"Graduation",0,0,"SMS",0
64,50785.00,"Graduation",0,0,"Social Media",0
64,50785.00,"Graduation",0,0,"Google Search Ads",0
64,50785.00,"Graduation",0,0,"Display Ads",0
64,50785.00,"Graduation",0,0,"Email",0
56,90765.00,"Graduation",0,0,"Email",0
56,90765.00,"Graduation",0,0,"SMS",0
56,90765.00,"Graduation",0,0,"Social Media",0
56,90765.00,"Graduation",0,0,"Google Search Ads",0
56,90765.00,"Graduation",0,0,"Display Ads",0
56,90765.00,"Graduation",0,0,"Email",0
48,36550.00,"2n Cycle",0,0,"Email",0
48,36550.00,"2n Cycle",0,0,"SMS",0
48,36550.00,"2n Cycle",0,0,"Social Media",0
48,36550.00,"2n Cycle",0,0,"Google Search Ads",0
48,36550.00,"2n Cycle",0,0,"Display Ads",0
48,36550.00,"2n Cycle",0,0,"Email",0
59,30753.00,"2n Cycle",0,0,"Email",0
59,30753.00,"2n Cycle",0,0,"SMS",0
59,30753.00,"2n Cycle",0,0,"Social Media",0
59,30753.00,"2n Cycle",0,0,"Google Search Ads",0
59,30753.00,"2n Cycle",0,0,"Display Ads",0
59,30753.00,"2n Cycle",0,0,"Email",0
57,21918.00,"Graduation",0,0,"Email",0
57,21918.00,"Graduation",0,0,"SMS",0
57,21918.00,"Graduation",0,0,"Social Media",0
57,21918.00,"Graduation",0,0,"Google Search Ads",0
57,21918.00,"Graduation",0,0,"Display Ads",0
57,21918.00,"Graduation",0,0,"Email",0
73,56129.00,"Master",0,0,"Email",0
73,56129.00,"Master",0,0,"SMS",0
73,56129.00,"Master",0,0,"Social Media",0
73,56129.00,"Master",0,0,"Google Search Ads",0
73,56129.00,"Master",0,0,"Display Ads",0
73,56129.00,"Master",0,0,"Email",0
59,32557.00,"Master",0,0,"Email",0
59,32557.00,"Master",0,0,"SMS",0
59,32557.00,"Master",0,0,"Social Media",0
59,32557.00,"Master",0,0,"Google Search Ads",0
59,32557.00,"Master",0,0,"Display Ads",0
59,32557.00,"Master",0,0,"Email",0
41,19510.00,"Master",0,0,"Email",0
41,19510.00,"Master",0,0,"SMS",0
41,19510.00,"Master",0,0,"Social Media",0
41,19510.00,"Master",0,0,"Google Search Ads",0
41,19510.00,"Master",0,0,"Display Ads",0
41,19510.00,"Master",0,0,"Email",0
50,30992.00,"Graduation",0,0,"Email",0
50,30992.00,"Graduation",0,0,"SMS",0
50,30992.00,"Graduation",0,0,"Social Media",0
50,30992.00,"Graduation",0,0,"Google Search Ads",0
50,30992.00,"Graduation",0,0,"Display Ads",0
50,30992.00,"Graduation",0,0,"Email",0
43,101970.00,"Graduation",0,0,"Email",0
43,101970.00,"Graduation",0,0,"SMS",0
43,101970.00,"Graduation",0,0,"Social Media",0
43,101970.00,"Graduation",0,0,"Google Search Ads",0
43,101970.00,"Graduation",0,0,"Display Ads",0
43,101970.00,"Graduation",0,0,"Email",0
61,71488.00,"2n Cycle",0,0,"Email",0
61,71488.00,"2n Cycle",0,0,"SMS",0
61,71488.00,"2n Cycle",0,0,"Social Media",0
61,71488.00,"2n Cycle",0,0,"Google Search Ads",0
61,71488.00,"2n Cycle",0,0,"Display Ads",0
61,71488.00,"2n Cycle",0,0,"Email",0
42,79607.00,"Graduation",0,0,"Email",0
42,79607.00,"Graduation",0,0,"SMS",0
42,79607.00,"Graduation",0,0,"Social Media",0
42,79607.00,"Graduation",0,0,"Google Search Ads",0
42,79607.00,"Graduation",0,0,"Display Ads",0
42,79607.00,"Graduation",0,0,"Email",0
73,54348.00,"Master",0,0,"Email",0
73,54348.00,"Master",0,0,"SMS",0
73,54348.00,"Master",0,0,"Social Media",0
73,54348.00,"Master",0,0,"Google Search Ads",0
73,54348.00,"Master",0,0,"Display Ads",0
73,54348.00,"Master",0,0,"Email",0
65,0.00,"PhD",0,0,"Email",0
65,0.00,"PhD",0,0,"SMS",0
65,0.00,"PhD",0,0,"Social Media",0
65,0.00,"PhD",0,0,"Google Search Ads",0
65,0.00,"PhD",0,0,"Display Ads",0
65,0.00,"PhD",0,0,"Email",0
70,77376.00,"PhD",0,0,"Email",0
70,77376.00,"PhD",0,0,"SMS",0
70,77376.00,"PhD",0,0,"Social Media",0
70,77376.00,"PhD",0,0,"Google Search Ads",0
70,77376.00,"PhD",0,0,"Display Ads",0
70,77376.00,"PhD",0,0,"Email",0
74,62998.00,"Graduation",0,0,"Email",0
74,62998.00,"Graduation",0,0,"SMS",0
74,62998.00,"Graduation",0,0,"Social Media",0
74,62998.00,"Graduation",0,0,"Google Search Ads",0
74,62998.00,"Graduation",0,0,"Display Ads",0
74,62998.00,"Graduation",0,0,"Email",0
68,61331.00,"Master",0,0,"Email",0
68,61331.00,"Master",0,0,"SMS",0
68,61331.00,"Master",0,0,"Social Media",0
68,61331.00,"Master",0,0,"Google Search Ads",0
68,61331.00,"Master",0,0,"Display Ads",0
68,61331.00,"Master",0,0,"Email",0
57,73448.00,"Graduation",0,0,"Email",0
57,73448.00,"Graduation",0,0,"SMS",0
57,73448.00,"Graduation",0,0,"Social Media",0
57,73448.00,"Graduation",0,0,"Google Search Ads",0
57,73448.00,"Graduation",0,0,"Display Ads",0
57,73448.00,"Graduation",0,0,"Email",0
63,0.00,"Graduation",0,0,"Email",0
63,0.00,"Graduation",0,0,"SMS",0
63,0.00,"Graduation",0,0,"Social Media",0
63,0.00,"Graduation",0,0,"Google Search Ads",0
63,0.00,"Graduation",0,0,"Display Ads",0
63,0.00,"Graduation",0,0,"Email",0
62,41551.00,"PhD",0,0,"Email",0
62,41551.00,"PhD",0,0,"SMS",0
62,41551.00,"PhD",0,0,"Social Media",0
62,41551.00,"PhD",0,0,"Google Search Ads",0
62,41551.00,"PhD",0,0,"Display Ads",0
62,41551.00,"PhD",0,0,"Email",0
59,62981.00,"PhD",0,0,"Email",0
59,62981.00,"PhD",0,0,"SMS",0
59,62981.00,"PhD",0,0,"Social Media",0
59,62981.00,"PhD",0,0,"Google Search Ads",0
59,62981.00,"PhD",0,0,"Display Ads",0
59,62981.00,"PhD",0,0,"Email",0
50,9548.00,"Basic",0,0,"Email",0
50,9548.00,"Basic",0,0,"SMS",0
50,9548.00,"Basic",0,0,"Social Media",0
50,9548.00,"Basic",0,0,"Google Search Ads",0
50,9548.00,"Basic",0,0,"Display Ads",0
50,9548.00,"Basic",0,0,"Email",0
67,33762.00,"PhD",0,0,"Email",0
67,33762.00,"PhD",0,0,"SMS",0
67,33762.00,"PhD",0,0,"Social Media",0
67,33762.00,"PhD",0,0,"Google Search Ads",0
67,33762.00,"PhD",0,0,"Display Ads",0
67,33762.00,"PhD",0,0,"Email",0
53,35860.00,"PhD",0,0,"Email",0
53,35860.00,"PhD",0,0,"SMS",0
53,35860.00,"PhD",0,0,"Social Media",0
53,35860.00,"PhD",0,0,"Google Search Ads",0
53,35860.00,"PhD",0,0,"Display Ads",0
53,35860.00,"PhD",0,0,"Email",0
61,36921.00,"PhD",0,0,"Email",0
61,36921.00,"PhD",0,0,"SMS",0
61,36921.00,"PhD",0,0,"Social Media",0
61,36921.00,"PhD",0,0,"Google Search Ads",0
61,36921.00,"PhD",0,0,"Display Ads",0
61,36921.00,"PhD",0,0,"Email",0
34,92859.00,"Master",0,0,"Email",0
34,92859.00,"Master",0,0,"SMS",0
34,92859.00,"Master",0,0,"Social Media",0
34,92859.00,"Master",0,0,"Google Search Ads",0
34,92859.00,"Master",0,0,"Display Ads",0
34,92859.00,"Master",0,0,"Email",0
50,65104.00,"Master",0,0,"Email",0
50,65104.00,"Master",0,0,"SMS",0
50,65104.00,"Master",0,0,"Social Media",0
50,65104.00,"Master",0,0,"Google Search Ads",0
50,65104.00,"Master",0,0,"Display Ads",0
50,65104.00,"Master",0,0,"Email",0
64,86111.00,"Graduation",0,0,"Email",0
64,86111.00,"Graduation",0,0,"SMS",0
64,86111.00,"Graduation",0,0,"Social Media",0
64,86111.00,"Graduation",0,0,"Google Search Ads",0
64,86111.00,"Graduation",0,0,"Display Ads",0
64,86111.00,"Graduation",0,0,"Email",0
52,68352.00,"PhD",0,0,"Email",0
52,68352.00,"PhD",0,0,"SMS",0
52,68352.00,"PhD",0,0,"Social Media",0
52,68352.00,"PhD",0,0,"Google Search Ads",0
52,68352.00,"PhD",0,0,"Display Ads",0
52,68352.00,"PhD",0,0,"Email",0
38,41883.00,"Graduation",0,0,"Email",0
38,41883.00,"Graduation",0,0,"SMS",0
38,41883.00,"Graduation",0,0,"Social Media",0
38,41883.00,"Graduation",0,0,"Google Search Ads",0
38,41883.00,"Graduation",0,0,"Display Ads",0
38,41883.00,"Graduation",0,0,"Email",0
50,59809.00,"Graduation",0,0,"Email",0
50,59809.00,"Graduation",0,0,"SMS",0
50,59809.00,"Graduation",0,0,"Social Media",0
50,59809.00,"Graduation",0,0,"Google Search Ads",0
50,59809.00,"Graduation",0,0,"Display Ads",0
50,59809.00,"Graduation",0,0,"Email",0
51,23957.00,"Graduation",0,0,"Email",0
51,23957.00,"Graduation",0,0,"SMS",0
51,23957.00,"Graduation",0,0,"Social Media",0
51,23957.00,"Graduation",0,0,"Google Search Ads",0
51,23957.00,"Graduation",0,0,"Display Ads",0
51,23957.00,"Graduation",0,0,"Email",0
45,38547.00,"Graduation",0,0,"Email",0
45,38547.00,"Graduation",0,0,"SMS",0
45,38547.00,"Graduation",0,0,"Social Media",0
45,38547.00,"Graduation",0,0,"Google Search Ads",0
45,38547.00,"Graduation",0,0,"Display Ads",0
45,38547.00,"Graduation",0,0,"Email",0
53,35688.00,"2n Cycle",0,0,"Email",0
53,35688.00,"2n Cycle",0,0,"SMS",0
53,35688.00,"2n Cycle",0,0,"Social Media",0
53,35688.00,"2n Cycle",0,0,"Google Search Ads",0
53,35688.00,"2n Cycle",0,0,"Display Ads",0
53,35688.00,"2n Cycle",0,0,"Email",0
60,49605.00,"Master",0,0,"Email",0
60,49605.00,"Master",0,0,"SMS",0
60,49605.00,"Master",0,0,"Social Media",0
60,49605.00,"Master",0,0,"Google Search Ads",0
60,49605.00,"Master",0,0,"Display Ads",0
60,49605.00,"Master",0,0,"Email",0
73,59354.00,"Master",0,0,"Email",0
73,59354.00,"Master",0,0,"SMS",0
73,59354.00,"Master",0,0,"Social Media",0
73,59354.00,"Master",0,0,"Google Search Ads",0
73,59354.00,"Master",0,0,"Display Ads",0
73,59354.00,"Master",0,0,"Email",0
57,65747.00,"Graduation",0,0,"Email",0
57,65747.00,"Graduation",0,0,"SMS",0
57,65747.00,"Graduation",0,0,"Social Media",0
57,65747.00,"Graduation",0,0,"Google Search Ads",0
57,65747.00,"Graduation",0,0,"Display Ads",0
57,65747.00,"Graduation",0,0,"Email",0
54,46344.00,"2n Cycle",0,0,"Email",0
54,46344.00,"2n Cycle",0,0,"SMS",0
54,46344.00,"2n Cycle",0,0,"Social Media",0
54,46344.00,"2n Cycle",0,0,"Google Search Ads",0
54,46344.00,"2n Cycle",0,0,"Display Ads",0
54,46344.00,"2n Cycle",0,0,"Email",0
38,34176.00,"Graduation",0,0,"Email",0
38,34176.00,"Graduation",0,0,"SMS",0
38,34176.00,"Graduation",0,0,"Social Media",0
38,34176.00,"Graduation",0,0,"Google Search Ads",0
38,34176.00,"Graduation",0,0,"Display Ads",0
38,34176.00,"Graduation",0,0,"Email",0
74,61010.00,"PhD",0,0,"Email",0
74,61010.00,"PhD",0,0,"SMS",0
74,61010.00,"PhD",0,0,"Social Media",0
74,61010.00,"PhD",0,0,"Google Search Ads",0
74,61010.00,"PhD",0,0,"Display Ads",0
74,61010.00,"PhD",0,0,"Email",0
77,69372.00,"Graduation",0,0,"Email",0
77,69372.00,"Graduation",0,0,"SMS",0
77,69372.00,"Graduation",0,0,"Social Media",0
77,69372.00,"Graduation",0,0,"Google Search Ads",0
77,69372.00,"Graduation",0,0,"Display Ads",0
77,69372.00,"Graduation",0,0,"Email",0
68,49967.00,"Graduation",0,0,"Email",0
68,49967.00,"Graduation",0,0,"SMS",0
68,49967.00,"Graduation",0,0,"Social Media",0
68,49967.00,"Graduation",0,0,"Google Search Ads",0
68,49967.00,"Graduation",0,0,"Display Ads",0
68,49967.00,"Graduation",0,0,"Email",0
48,60199.00,"Graduation",0,0,"Email",0
48,60199.00,"Graduation",0,0,"SMS",0
48,60199.00,"Graduation",0,0,"Social Media",0
48,60199.00,"Graduation",0,0,"Google Search Ads",0
48,60199.00,"Graduation",0,0,"Display Ads",0
48,60199.00,"Graduation",0,0,"Email",0
49,55375.00,"Graduation",0,0,"Email",0
49,55375.00,"Graduation",0,0,"SMS",0
49,55375.00,"Graduation",0,0,"Social Media",0
49,55375.00,"Graduation",0,0,"Google Search Ads",0
49,55375.00,"Graduation",0,0,"Display Ads",0
49,55375.00,"Graduation",0,0,"Email",0
71,80317.00,"Graduation",0,0,"Email",0
71,80317.00,"Graduation",0,0,"SMS",0
71,80317.00,"Graduation",0,0,"Social Media",0
71,80317.00,"Graduation",0,0,"Google Search Ads",0
71,80317.00,"Graduation",0,0,"Display Ads",0
71,80317.00,"Graduation",0,0,"Email",0
68,30523.00,"Master",0,0,"Email",0
68,30523.00,"Master",0,0,"SMS",0
68,30523.00,"Master",0,0,"Social Media",0
68,30523.00,"Master",0,0,"Google Search Ads",0
68,30523.00,"Master",0,0,"Display Ads",0
68,30523.00,"Master",0,0,"Email",0
81,70356.00,"PhD",0,0,"Email",0
81,70356.00,"PhD",0,0,"SMS",0
81,70356.00,"PhD",0,0,"Social Media",0
81,70356.00,"PhD",0,0,"Google Search Ads",0
81,70356.00,"PhD",0,0,"Display Ads",0
81,70356.00,"PhD",0,0,"Email",0
42,23228.00,"Graduation",0,0,"Email",0
42,23228.00,"Graduation",0,0,"SMS",0
42,23228.00,"Graduation",0,0,"Social Media",0
42,23228.00,"Graduation",0,0,"Google Search Ads",0
42,23228.00,"Graduation",0,0,"Display Ads",0
42,23228.00,"Graduation",0,0,"Email",0
51,74165.00,"PhD",0,0,"Email",0
51,74165.00,"PhD",0,0,"SMS",0
51,74165.00,"PhD",0,0,"Social Media",0
51,74165.00,"PhD",0,0,"Google Search Ads",0
51,74165.00,"PhD",0,0,"Display Ads",0
51,74165.00,"PhD",0,0,"Email",0
53,157243.00,"PhD",0,0,"Email",0
53,157243.00,"PhD",0,0,"SMS",0
53,157243.00,"PhD",0,0,"Social Media",0
53,157243.00,"PhD",0,0,"Google Search Ads",0
53,157243.00,"PhD",0,0,"Display Ads",0
53,157243.00,"PhD",0,0,"Email",0
60,43482.00,"Graduation",0,0,"Email",0
60,43482.00,"Graduation",0,0,"SMS",0
60,43482.00,"Graduation",0,0,"Social Media",0
60,43482.00,"Graduation",0,0,"Google Search Ads",0
60,43482.00,"Graduation",0,0,"Display Ads",0
60,43482.00,"Graduation",0,0,"Email",0
73,62551.00,"Graduation",0,0,"Email",0
73,62551.00,"Graduation",0,0,"SMS",0
73,62551.00,"Graduation",0,0,"Social Media",0
73,62551.00,"Graduation",0,0,"Google Search Ads",0
73,62551.00,"Graduation",0,0,"Display Ads",0
73,62551.00,"Graduation",0,0,"Email",0
67,52332.00,"Graduation",0,0,"Email",0
67,52332.00,"Graduation",0,0,"SMS",0
67,52332.00,"Graduation",0,0,"Social Media",0
67,52332.00,"Graduation",0,0,"Google Search Ads",0
67,52332.00,"Graduation",0,0,"Display Ads",0
67,52332.00,"Graduation",0,0,"Email",0
38,66951.00,"Graduation",0,0,"Email",0
38,66951.00,"Graduation",0,0,"SMS",0
38,66951.00,"Graduation",0,0,"Social Media",0
38,66951.00,"Graduation",0,0,"Google Search Ads",0
38,66951.00,"Graduation",0,0,"Display Ads",0
38,66951.00,"Graduation",0,0,"Email",0
69,26091.00,"Graduation",0,0,"Email",0
69,26091.00,"Graduation",0,0,"SMS",0
69,26091.00,"Graduation",0,0,"Social Media",0
69,26091.00,"Graduation",0,0,"Google Search Ads",0
69,26091.00,"Graduation",0,0,"Display Ads",0
69,26091.00,"Graduation",0,0,"Email",0
61,33456.00,"Graduation",0,0,"Email",0
61,33456.00,"Graduation",0,0,"SMS",0
61,33456.00,"Graduation",0,0,"Social Media",0
61,33456.00,"Graduation",0,0,"Google Search Ads",0
61,33456.00,"Graduation",0,0,"Display Ads",0
61,33456.00,"Graduation",0,0,"Email",0
44,28718.00,"Graduation",0,0,"Email",0
44,28718.00,"Graduation",0,0,"SMS",0
44,28718.00,"Graduation",0,0,"Social Media",0
44,28718.00,"Graduation",0,0,"Google Search Ads",0
44,28718.00,"Graduation",0,0,"Display Ads",0
44,28718.00,"Graduation",0,0,"Email",0
56,50447.00,"Graduation",0,0,"Email",0
56,50447.00,"Graduation",0,0,"SMS",0
56,50447.00,"Graduation",0,0,"Social Media",0
56,50447.00,"Graduation",0,0,"Google Search Ads",0
56,50447.00,"Graduation",0,0,"Display Ads",0
56,50447.00,"Graduation",0,0,"Email",0
67,53537.00,"PhD",0,0,"Email",0
67,53537.00,"PhD",0,0,"SMS",0
67,53537.00,"PhD",0,0,"Social Media",0
67,53537.00,"PhD",0,0,"Google Search Ads",0
67,53537.00,"PhD",0,0,"Display Ads",0
67,53537.00,"PhD",0,0,"Email",0
59,52074.00,"Graduation",0,0,"Email",0
59,52074.00,"Graduation",0,0,"SMS",0
59,52074.00,"Graduation",0,0,"Social Media",0
59,52074.00,"Graduation",0,0,"Google Search Ads",0
59,52074.00,"Graduation",0,0,"Display Ads",0
59,52074.00,"Graduation",0,0,"Email",0
51,80427.00,"PhD",0,0,"Email",0
51,80427.00,"PhD",0,0,"SMS",0
51,80427.00,"PhD",0,0,"Social Media",0
51,80427.00,"PhD",0,0,"Google Search Ads",0
51,80427.00,"PhD",0,0,"Display Ads",0
51,80427.00,"PhD",0,0,"Email",0
78,83837.00,"PhD",0,0,"Email",0
78,83837.00,"PhD",0,0,"SMS",0
78,83837.00,"PhD",0,0,"Social Media",0
78,83837.00,"PhD",0,0,"Google Search Ads",0
78,83837.00,"PhD",0,0,"Display Ads",0
78,83837.00,"PhD",0,0,"Email",0
56,38853.00,"PhD",0,0,"Email",0
56,38853.00,"PhD",0,0,"SMS",0
56,38853.00,"PhD",0,0,"Social Media",0
56,38853.00,"PhD",0,0,"Google Search Ads",0
56,38853.00,"PhD",0,0,"Display Ads",0
56,38853.00,"PhD",0,0,"Email",0
67,38285.00,"Graduation",0,0,"Email",0
67,38285.00,"Graduation",0,0,"SMS",0
67,38285.00,"Graduation",0,0,"Social Media",0
67,38285.00,"Graduation",0,0,"Google Search Ads",0
67,38285.00,"Graduation",0,0,"Display Ads",0
67,38285.00,"Graduation",0,0,"Email",0
75,78497.00,"2n Cycle",0,0,"Email",0
75,78497.00,"2n Cycle",0,0,"SMS",0
75,78497.00,"2n Cycle",0,0,"Social Media",0
75,78497.00,"2n Cycle",0,0,"Google Search Ads",0
75,78497.00,"2n Cycle",0,0,"Display Ads",0
75,78497.00,"2n Cycle",0,0,"Email",0
50,51650.00,"PhD",0,0,"Email",0
50,51650.00,"PhD",0,0,"SMS",0
50,51650.00,"PhD",0,0,"Social Media",0
50,51650.00,"PhD",0,0,"Google Search Ads",0
50,51650.00,"PhD",0,0,"Display Ads",0
50,51650.00,"PhD",0,0,"Email",0
38,16248.00,"2n Cycle",0,0,"Email",0
38,16248.00,"2n Cycle",0,0,"SMS",0
38,16248.00,"2n Cycle",0,0,"Social Media",0
38,16248.00,"2n Cycle",0,0,"Google Search Ads",0
38,16248.00,"2n Cycle",0,0,"Display Ads",0
38,16248.00,"2n Cycle",0,0,"Email",0
80,66835.00,"Master",0,0,"Email",0
80,66835.00,"Master",0,0,"SMS",0
80,66835.00,"Master",0,0,"Social Media",0
80,66835.00,"Master",0,0,"Google Search Ads",0
80,66835.00,"Master",0,0,"Display Ads",0
80,66835.00,"Master",0,0,"Email",0
42,30477.00,"Master",0,0,"Email",0
42,30477.00,"Master",0,0,"SMS",0
42,30477.00,"Master",0,0,"Social Media",0
42,30477.00,"Master",0,0,"Google Search Ads",0
42,30477.00,"Master",0,0,"Display Ads",0
42,30477.00,"Master",0,0,"Email",0
65,28249.00,"Basic",0,0,"Email",0
65,28249.00,"Basic",0,0,"SMS",0
65,28249.00,"Basic",0,0,"Social Media",0
65,28249.00,"Basic",0,0,"Google Search Ads",0
65,28249.00,"Basic",0,0,"Display Ads",0
65,28249.00,"Basic",0,0,"Email",0
43,25271.00,"Graduation",0,0,"Email",0
43,25271.00,"Graduation",0,0,"SMS",0
43,25271.00,"Graduation",0,0,"Social Media",0
43,25271.00,"Graduation",0,0,"Google Search Ads",0
43,25271.00,"Graduation",0,0,"Display Ads",0
43,25271.00,"Graduation",0,0,"Email",0
56,32303.00,"PhD",0,0,"Email",0
56,32303.00,"PhD",0,0,"SMS",0
56,32303.00,"PhD",0,0,"Social Media",0
56,32303.00,"PhD",0,0,"Google Search Ads",0
56,32303.00,"PhD",0,0,"Display Ads",0
